Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
1,1,0.860763066,Shawn Marion,PHO,SF/PF,,80,37.325,17.5375,1,9.8,1.675,1.95,1.525,0.523809524,13.3875,0.810483871,3.1,1.425,0.498107298,0.096754589,1.627836352,-0.733604162,2.33947356,1.401103708,1.444620354,0.279192612,0.793383283
1,2,0.747778271,Kobe Bryant,LAL,SG,,77,40.53246753,31.55844156,1.779220779,5.701298701,5.363636364,1.441558442,0.467532468,0.462720546,22.81818182,0.868489583,9.974025974,3.311688312,3.052870556,1.042511453,0.068023323,1.01175213,1.080687567,-0.22850305,-0.239767362,2.642531551,-1.70010173
1,3,0.683850399,Kevin Garnett,MIN,PF,,76,39.21052632,22.42105263,0.157894737,12.82894737,4.118421053,1.171052632,1.657894737,0.475764355,17.64473684,0.835341365,6.552631579,2.697368421,1.387942034,-0.925326513,2.780540886,0.422552175,0.410976527,1.605900692,0.263340766,1.096931301,-0.888204274
1,4,0.680131619,Dirk Nowitzki,DAL,PF,,78,35.96153846,24.56410256,0.923076923,8.884615385,3.371794872,0.666666667,0.794871795,0.50186428,17.19230769,0.903811252,7.064102564,2.141025641,1.778428308,0.003391411,1.279475068,0.06927021,-0.837768736,0.275942111,1.12163374,2.583742989,-0.152930527
1,5,0.650576661,Dwyane Wade,MIA,PG/SG,,51,37.70588235,27.39215686,0.411764706,4.68627451,7.529411765,2.098039216,1.215686275,0.490644491,18.8627451,0.807476636,10.49019608,4.235294118,2.293729594,-0.617199122,-0.318257073,2.036534556,2.705985085,0.924436839,0.820606589,0.93011112,-2.920757638
1,6,0.603143941,Gilbert Arenas,WAS,PG,,74,39.59459459,28.41891892,2.77027027,4.567567568,5.986486486,1.878378378,0.175675676,0.417958656,20.91891892,0.842398884,9.689189189,3.189189189,2.480816457,2.245369339,-0.363432513,1.306466835,2.162154667,-0.67826797,-2.021725213,1.835118303,-1.538204439
1,7,0.590143749,Marcus Camby,DEN,C,,70,33.61428571,11.21428571,0,11.65714286,3.185714286,1.242857143,3.314285714,0.473444613,9.414285714,0.728506787,3.157142857,1.742857143,-0.654048958,-1.11696672,2.334595741,-0.018777754,0.588748213,4.158476395,0.109465665,-0.463495764,0.373296925
1,8,0.560139991,Ray Allen,SEA,SG,,55,40.07272727,26.43636364,3,4.490909091,4.145454545,1.490909091,0.2,0.437987858,20.96363636,0.902912621,5.618181818,2.8,2.119573999,2.524197207,-0.392605873,0.435343644,1.202868583,-0.640783053,-1.21720452,2.03371415,-1.023844222
1,9,0.510113694,Elton Brand,LAC,PF/C,,80,38.1625,20.525,0.0125,9.3,2.9375,0.9625,2.2375,0.532617671,15.1375,0.761388286,5.7625,2.525,1.042461271,-1.101795204,1.437554978,-0.136225592,-0.105352493,2.499099418,1.887229655,-0.27155007,-0.660398721
1,10,0.502023336,Rashard Lewis,SEA,SF/PF,,60,38.85,22.36666667,2.516666667,6.6,2.416666667,1.133333333,0.65,0.460696517,16.75,0.841269841,5.25,1.966666667,1.378032339,1.937565241,0.410035559,-0.382668897,0.317592099,0.052687922,-0.235026468,0.962486447,0.077505781
