Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
1,1,1.250484365,Kevin Durant,OKC,SF,Off Injury Report - left knee injury management,81,38.53539095,28.14814815,1.716049383,7.901234568,4.617283951,1.432098765,1.296296296,0.510118632,17.69135802,0.905333333,9.259259259,3.456790123,3.262188428,0.886906222,0.986886449,0.599252116,0.8904801,1.086083594,1.582296721,4.096014898,-2.13574924
1,2,1.035543578,LeBron James,MIA,SF/PF,,76,37.85592105,26.78947368,1.355263158,8.026315789,7.25,1.697368421,0.881578947,0.564992614,17.81578947,0.751865672,7.052631579,2.973684211,2.951519684,0.461229746,1.035155647,1.782791672,1.509915715,0.374912028,3.505942853,-0.819824031,-1.481751109
1,3,0.775798718,Chris Paul,LAC,PG,,70,33.35547619,16.94285714,1.085714286,3.742857143,9.685714286,2.414285714,0.142857143,0.481308411,12.22857143,0.885448916,4.614285714,2.271428571,0.700034076,0.143200381,-0.617843188,2.877768931,3.184001289,-0.891873515,0.407200862,1.710781606,-0.531081982
1,4,0.682850493,Stephen Curry,GSW,PG/SG,,78,38.23760684,22.8974359,3.487179487,4.025641026,6.897435897,1.628205128,0.153846154,0.451008646,17.79487179,0.900343643,3.730769231,3.064102564,2.061582818,2.976588058,-0.508716086,1.624296204,1.348411351,-0.873029182,-0.46629902,1.586974028,-1.604153739
1,5,0.644854641,James Harden,HOU,SG/SF,,78,38.26324786,25.93589744,2.294871795,4.871794872,5.833333333,1.820512821,0.487179487,0.437874251,17.12820513,0.851010101,10.15384615,3.782051282,2.756344556,1.569834414,-0.182182918,1.145928065,1.797472263,-0.301417723,-0.888617089,2.482397361,-2.576067159
1,6,0.566866927,Tim Duncan,SAS,PF/C,,69,30.11666667,17.75362319,0.028985507,9.927536232,2.666666667,0.724637681,2.637681159,0.50204918,14.14492754,0.815436242,4.31884058,2.130434783,0.885420404,-1.103589411,1.768842006,-0.277649408,-0.761524122,3.386336467,1.043577743,0.500602197,-0.340213537
1,7,0.496962452,Kobe Bryant,LAL,SG,,78,38.62286325,27.34615385,1.692307692,5.551282051,6.012820513,1.358974359,0.320512821,0.462695925,20.44871795,0.838658147,8.025641026,3.679487179,3.07880781,0.858894401,0.080033111,1.226616667,0.719726075,-0.587223452,-0.069609826,1.602639664,-2.437222385
1,8,0.437880494,Carmelo Anthony,NYK,SF/PF,,67,37.0420398,28.65671642,2.343283582,6.865671642,2.552238806,0.776119403,0.47761194,0.449294829,22.2238806,0.830078125,7.641791045,2.611940299,3.378475493,1.626953444,0.58725978,-0.329090542,-0.641308292,-0.317824482,-0.659070593,1.287574787,-0.992045153
1,9,0.371404169,Marc Gasol,MEM,C,,80,34.95083333,14.0875,0.0125,7.7875,3.975,1,1.7375,0.493670886,10.8625,0.848101266,3.95,1.9625,0.047140213,-1.123039967,0.942995957,0.310512864,-0.118520961,1.842674872,0.625413349,0.928335279,-0.112874084
1,10,0.369056376,Anderson Varejao,CLE,PF/C,,25,36.036,14.12,0,14.44,3.36,1.48,0.56,0.477508651,11.56,0.754901961,4.08,1.76,0.054571525,-1.13778819,3.510214567,0.034039134,1.002335075,-0.176542605,0.299487933,-0.426067619,0.161257567
