Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
14,165,-0.353341457,Kendrick Perkins,BOS,C,,78,24.51282051,6.948717949,0,6.076923077,1.076923077,0.384615385,1.423076923,0.613180516,4.474358974,0.62295082,2.346153846,1.602564103,-1.464485009,-1.18481752,0.166246362,-0.982158775,-1.420027132,1.201717856,1.271141294,-1.133775188,0.366084994
14,166,-0.363982957,Matt Carroll,CHA,SG/SF,,80,24.9875,9,1.3125,2.825,0.9125,0.575,0.2375,0.427843803,7.3625,0.804347826,1.725,0.7375,-1.077058547,0.441306646,-1.011218683,-1.055670607,-0.983959916,-0.619163585,-0.577949875,0.121690183,1.486177771
14,167,-0.364996594,Ronny Turiaf,LAL,PF/C,,78,18.65384615,6.615384615,0,3.91025641,1.641025641,0.358974359,1.384615385,0.474747475,5.076923077,0.752688172,2.384615385,0.923076923,-1.527441809,-1.18481752,-0.618266126,-0.72995444,-1.478756723,1.142646277,0.071878556,-0.206148664,1.245891102
14,168,-0.367762736,Sam Cassell,BOS,PG,,54,23.53703704,11.40740741,0.425925926,2.518518519,3.962962963,0.685185185,0.111111111,0.437969925,9.851851852,0.881944444,2.666666667,1.814814815,-0.622370546,-0.65711585,-1.122190321,0.308159365,-0.731585811,-0.813279359,-0.587034751,0.824291786,0.091260864
15,169,-0.369048755,Eddie House,BOS,SG,,78,18.94871795,7.487179487,1.5,2.141025641,1.948717949,0.756410256,0.128205128,0.409433962,6.794871795,0.916666667,0.461538462,0.987179487,-1.362785563,0.673610098,-1.258873957,-0.592388438,-0.568448057,-0.787025324,-0.774994634,0.186576557,1.162890526
15,170,-0.369998503,Luis Scola,HOU,PF/C,,82,24.65853659,10.32926829,0,6.402439024,1.292682927,0.731707317,0.231707317,0.514925373,8.170731707,0.668085106,2.865853659,1.280487805,-0.825999112,-1.18481752,0.284110051,-0.885694811,-0.625029005,-0.628060341,0.740378854,-0.987986925,0.78311228
15,171,-0.373351379,Joel Przybilla,POR,C,,77,23.57142857,4.792207792,0,8.402597403,0.350649351,0.168831169,1.194805195,0.578947368,3.207792208,0.680327869,1.584415584,1.233766234,-1.871785946,-1.18481752,1.00833277,-1.306868135,-1.914270965,0.851124196,0.704169596,-0.489654195,0.84360779
15,172,-0.375607378,Lou Williams,PHI,PG/SG,,80,23.35,11.5,0.6875,2.0875,3.1625,1,0.1625,0.424202128,9.4,0.782758621,3.625,1.5625,-0.604882546,-0.333038195,-1.278254665,-0.049719224,-0.01051694,-0.734353165,-0.810844798,0.023182774,0.417960354
15,173,-0.37576842,Kelenna Azubuike,GSW,SG/SF,,80,21.6125,8.625,0.8875,4.025,0.9375,0.5625,0.425,0.443686007,7.325,0.717391304,1.725,0.725,-1.147884947,-0.085247846,-0.576719459,-1.044493369,-1.012590592,-0.331189634,-0.34912011,-0.337032702,1.502362883
15,174,-0.378698478,Joe Smith,CLE,PF,,77,22.36363636,10.12987013,0,5.207792208,0.857142857,0.441558442,0.61038961,0.478593272,8.493506494,0.754901961,2.649350649,0.922077922,-0.863659523,-1.18481752,-0.148450879,-1.080420204,-1.289601676,-0.046456949,0.168349876,-0.210414048,1.247184618
15,175,-0.38093111,Charlie Villanueva,MIL,SF/PF,,76,24.03947368,11.63157895,0.723684211,6.131578947,1.026315789,0.394736842,0.460526316,0.434194342,10.69736842,0.78343949,2.065789474,1.394736842,-0.580031178,-0.288207704,0.186036306,-1.004784762,-1.396844398,-0.276626149,-0.717964497,0.014860791,0.635181599
15,176,-0.383650424,Morris Peterson,NOR,SG/SF,,76,23.63157895,8,1.486842105,2.710526316,0.881578947,0.618421053,0.092105263,0.416666667,6.789473684,0.764705882,1.118421053,0.539473684,-1.265928947,0.657308101,-1.052667622,-1.069495085,-0.88450599,-0.842469701,-0.678822274,-0.058856324,1.742584025
15,177,-0.386635756,Matt Barnes,GSW,SF,,72,19.19444444,6.75,0.736111111,4.5,1.930555556,0.666666667,0.5,0.424036281,6.125,0.746835443,1.097222222,1.166666667,-1.502016948,-0.272811374,-0.404730183,-0.600508654,-0.774001627,-0.216000054,-0.522320502,-0.11782138,0.930488913
15,178,-0.386962325,Michael Finley,SAS,SG/SF,,82,26.81707317,10.07317073,1.609756098,3.097560976,1.390243902,0.353658537,0.12195122,0.413929041,9.280487805,0.8,0.975609756,0.682926829,-0.874368361,0.809592606,-0.912529073,-0.842076323,-1.49093237,-0.796630458,-0.985730595,0.053174046,1.556839603
15,179,-0.387975178,Delonte West,CLE,PG/SG,,61,25.04918033,8.31147541,0.786885246,3.163934426,3.754098361,0.967213115,0.475409836,0.414376321,7.754098361,0.736263736,1.491803279,1.918032787,-1.207100462,-0.209904671,-0.888496395,0.214778194,-0.085613794,-0.25376713,-0.813080854,-0.206204794,-0.042386694
15,180,-0.391198782,Wally Szczerbiak,CLE,SG/SF,,75,23.12,11.48,1.2,2.893333333,1.386666667,0.306666667,0.16,0.431345354,9.613333333,0.851428571,2.333333333,1,-0.608659954,0.301924574,-0.986476366,-0.843675667,-1.598565089,-0.738192818,-0.696166997,0.502732867,1.146290411
16,181,-0.396958965,Anderson Varejao,CLE,PF/C,,48,27.41666667,6.6875,0,8.3125,1.104166667,0.770833333,0.541666667,0.461016949,6.145833333,0.597560976,1.708333333,1.229166667,-1.513821348,-1.18481752,0.97571006,-0.969978452,-0.535412662,-0.152005843,-0.081997499,-0.95987077,0.849563351
16,182,-0.396959341,Jarrett Jack,POR,PG,,82,27.15853659,9.926829268,0.792682927,2.853658537,3.792682927,0.743902439,0.012195122,0.429951691,7.573170732,0.866935484,3.024390244,2.170731707,-0.902007932,-0.202721624,-1.000841923,0.232028948,-0.597096638,-0.965200576,-0.564086776,0.79687598,-0.369583528
16,183,-0.397554753,Juan Carlos Navarro,MEM,PG/SG,,82,25.86585366,10.92682927,1.902439024,2.56097561,2.170731707,0.585365854,0.012195122,0.402088773,9.341463415,0.849315068,1.780487805,1.634146341,-0.713137532,1.172212629,-1.106817344,-0.493128417,-0.960217404,-0.965200576,-1.207545836,0.370649674,0.325192027
16,184,-0.409353437,Kasib Powell,MIA,SF,,10,30.1,8.4,0.8,4.4,1.8,0.9,0.2,0.372340426,9.4,0.666666667,0.9,0.5,-1.190380787,-0.193656124,-0.440938451,-0.658878672,-0.239562346,-0.676758375,-1.759298027,-0.318403057,1.793694906
16,185,-0.409570417,Amir Johnson,DET,SF/PF,,62,12.38709677,3.532258065,0,3.725806452,0.5,0.419354839,1.322580645,0.557575758,2.661290323,0.660377358,0.85483871,0.596774194,-2.109753155,-1.18481752,-0.685052263,-1.240095027,-1.340458008,1.047369535,0.477458766,-0.319176891,1.66839081
16,186,-0.412736611,Bostjan Nachbar,BKN,SF,,74,22.48648649,10,1.27027027,3.527027027,1.189189189,0.594594595,0.27027027,0.403278689,8.243243243,0.78974359,2.635135135,1.148648649,-0.888188147,0.388986048,-0.757026851,-0.931965775,-0.939079397,-0.568833003,-1.043799389,0.07145821,0.953818804
16,187,-0.4128104,Sebastian Telfair,MIN,PG,,60,32.21666667,9.266666667,0.533333333,2.25,5.916666667,0.983333333,0.183333333,0.401079137,9.266666667,0.742857143,1.75,1.85,-1.026693107,-0.524043256,-1.219416228,1.181639784,-0.048691174,-0.702356059,-1.21589568,-0.205540648,0.04570277
16,188,-0.414615312,Stephon Marbury,NYK,PG,,24,33.58333333,13.875,1.166666667,2.458333333,4.708333333,0.875,0.083333333,0.418867925,11.04166667,0.715517241,4.833333333,2,-0.156315345,0.260626183,-1.143982335,0.641406634,-0.296823697,-0.855942166,-1.071054364,-0.960934137,-0.148518579
