Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
7,74,-0.061323933,Serge Ibaka,TOR,PF/C,,76,27.54254386,12.61842105,1.407894737,6.289473684,0.815789474,0.381578947,1.302631579,0.483418367,10.31578947,0.796610169,1.552631579,1.184210526,-0.494015867,-0.085272065,0.261045649,-1.139688486,-1.472736791,1.327852945,0.27138505,-0.025898639,0.805412806
7,75,-0.064063815,T.J. Warren,PHO,SF,Off Injury Report,65,32.95230769,19.55384615,0.307692308,5.123076923,1.307692308,1,0.630769231,0.497648166,16.35384615,0.756862745,3.923076923,1.307692308,0.884630115,-1.303275646,-0.187064663,-0.9007168,-0.020565424,-0.026499128,0.804884693,-0.482002005,0.65403452
7,76,-0.078199423,Kyle Anderson,SAS,SG/SF,,74,26.73400901,7.905405405,0.256756757,5.351351351,2.72972973,1.554054054,0.810810811,0.52739726,5.918918919,0.712328767,1.972972973,1.27027027,-1.430884189,-1.359664981,-0.099365409,-0.209875732,1.280459872,0.336431891,0.624196751,-0.545003806,0.699910793
7,77,-0.08009277,Kris Dunn,CHI,PG/SG,,52,29.325,13.44230769,0.826923077,4.25,5.961538462,2,0.519230769,0.429429429,12.80769231,0.736842105,2.192307692,2.884615385,-0.330241046,-0.728449669,-0.522486352,1.360171696,2.327626573,-0.251340343,-0.866818489,-0.430156662,-1.279140636
7,78,-0.083848345,Lonzo Ball,LAL,PG,Injured - left knee (0g) - 2/4/2023,52,34.23237179,10.15384615,1.730769231,6.923076923,7.230769231,1.692307692,0.826923077,0.359929078,10.84615385,0.450704225,1.365384615,2.615384615,-0.983931947,0.272173328,0.504465516,1.97677765,1.605105958,0.368911284,-2.027308432,-1.521742125,-0.949086341
7,79,-0.09390947,Patrick Beverley,LAC,PG/SG,,11,30.32424242,12.18181818,2.181818182,4.090909091,2.909090909,1.727272727,0.454545455,0.403361345,10.81818182,0.823529412,1.545454545,2.272727273,-0.580805182,0.771517106,-0.583606444,-0.122740143,1.687210574,-0.381734151,-1.211506216,0.105496468,-0.529017239
7,80,-0.094493185,Dario Saric,PHI,SF/PF/C,,78,29.61538462,14.62820513,2.012820513,6.666666667,2.58974359,0.653846154,0.256410256,0.452808989,11.41025641,0.859903382,2.653846154,1.897435897,-0.094504561,0.584424476,0.405956944,-0.277882504,-0.833401116,-0.781138609,-0.307109322,0.522157582,-0.068941555
7,81,-0.10173681,Paul Millsap,DEN,PF/C,,38,30.09342105,14.60526316,1.026315789,6.447368421,2.763157895,1.026315789,1.157894737,0.464367816,11.44736842,0.695652174,4.236842105,1.921052632,-0.099065039,-0.50770753,0.321706191,-0.19363597,0.041229102,1.036089844,-0.080021936,-1.33633227,-0.097893686
7,82,-0.103381088,Danilo Gallinari,LAC,SF/PF,Out for season - acl (0g) - 7/9/2023,21,31.95396825,15.28571429,1.714285714,4.80952381,1.952380952,0.571428571,0.476190476,0.3984375,12.19047619,0.931034483,4.142857143,1.238095238,0.036197212,0.253924884,-0.307526574,-0.587520125,-1.026933423,-0.338101732,-1.47451938,1.774694668,0.739354678
7,83,-0.104692358,Ricky Rubio,UTA,PG,Injured - torn acl (0g) - 1/14/2023,77,29.27813853,13.09090909,1.246753247,4.558441558,5.324675325,1.571428571,0.142857143,0.418379686,10.74025974,0.866141732,3.298701299,2.688311688,-0.400093183,-0.263667338,-0.403988215,1.050776737,1.321258574,-1.010040995,-0.924223602,0.726235601,-1.038488803
7,84,-0.111569571,Kent Bazemore,ATL,SG/SF,,65,27.52948718,12.86153846,1.661538462,3.815384615,3.507692308,1.538461538,0.692307692,0.420118343,10.4,0.7960199,3.092307692,2.415384615,-0.445688211,0.195529864,-0.689458383,0.168066853,1.243845651,0.097551197,-0.862305926,-0.007764032,-0.703903151
8,85,-0.113281755,Dewayne Dedmon,ATL,C,Playing - left foot plantar fasciitis,62,24.875,9.951612903,0.806451613,7.887096774,1.451612903,0.64516129,0.822580645,0.524109015,7.693548387,0.779069767,1.387096774,1.387096774,-1.024132519,-0.751113059,0.874825972,-0.830798628,-0.853794843,0.360157733,0.754005439,-0.105377208,0.556691318
8,86,-0.117233159,Tim Hardaway Jr.,NYK,SG/SF,,57,33.07105263,17.47368421,2.280701754,3.929824561,2.719298246,1.087719298,0.175438596,0.420560748,15.01754386,0.815642458,3.140350877,1.614035088,0.471128871,0.880988365,-0.645492451,-0.214943459,0.18541633,-0.944362721,-1.253997549,0.187680161,0.278484019
8,87,-0.117574926,Larry Nance Jr.,CLE,PF/C,,66,21.52373737,8.681818182,0.03030303,6.848484848,1.242424242,1.333333333,0.575757576,0.581113801,6.257575758,0.664233577,2.075757576,0.772727273,-1.276546375,-1.610365618,0.475808477,-0.932424728,0.762165241,-0.137392601,1.237093909,-0.886369332,1.309856691
8,88,-0.124170418,Derrick Favors,UTA,PF/C,Note - waived,77,27.96666667,12.25974026,0.181818182,7.168831169,1.324675325,0.701298701,1.064935065,0.562678063,9.116883117,0.651162791,2.792207792,1.142857143,-0.565315582,-1.442627398,0.598880226,-0.892466268,-0.721973424,0.848700084,1.491567748,-1.290407729,0.856108578
8,89,-0.135585351,Al-Farouq Aminu,POR,SF/PF,,69,30.03333333,9.333333333,1.811594203,7.608695652,1.217391304,1.144927536,0.579710145,0.395189003,8.434782609,0.7375,1.15942029,1.144927536,-1.147036109,0.361652412,0.767868873,-0.944585999,0.319752256,-0.129424942,-1.053425246,-0.248639852,0.85357045
8,90,-0.140566087,Harrison Barnes,DAL,SF/PF,,77,34.21406926,18.85714286,1.545454545,6.077922078,1.974025974,0.636363636,0.181818182,0.444536424,15.68831169,0.827476038,4.064935065,1.532467532,0.746137205,0.067016582,0.179771027,-0.577004741,-0.874453423,-0.931502639,-0.663251193,0.409713412,0.378478986
8,91,-0.144298722,Buddy Hield,SAC,SG,,80,25.30291667,13.4875,2.2,3.8375,1.9375,1.0625,0.275,0.445873526,11.6625,0.87654321,1.0125,1.55,-0.321257574,0.791645692,-0.680962018,-0.594749452,0.126196575,-0.743665073,-0.454426712,0.221544405,0.356985655
8,92,-0.145716164,John Collins,ATL,PF/C,Injured - ankle (0g) - 12/23/2022,74,24.11801802,10.5,0.216216216,7.310810811,1.324324324,0.635135135,1.081081081,0.576146789,7.364864865,0.715053763,2.513513514,1.418918919,-0.915122378,-1.404546289,0.653426452,-0.892636788,-0.87733818,0.88124751,1.384813424,-0.658969267,0.517680043
8,93,-0.14590954,Malcolm Brogdon,MIL,PG/SG,,48,29.91666667,13.02083333,1.291666667,3.25,3.166666667,0.854166667,0.270833333,0.485089463,10.47916667,0.882352941,1.770833333,1.375,-0.414023067,-0.213944937,-0.906669785,0.00239293,-0.363010091,-0.752064314,0.305165121,0.457447339,0.571520946
8,94,-0.150149988,Wesley Matthews,DAL,SG/SF,Off Injury Report - covid protocols,63,33.83227513,12.73015873,2.428571429,3.142857143,2.73015873,1.206349206,0.253968254,0.406025825,11.06349206,0.821782178,1.603174603,1.317460317,-0.471804294,1.044690778,-0.947832296,-0.209667319,0.463982131,-0.786061241,-1.189167142,0.10244973,0.642059761
8,95,-0.151407588,Dennis Schroder,ATL,PG,,67,31.01442786,19.41791045,1.134328358,3.104477612,6.223880597,1.074626866,0.089552239,0.436300175,17.10447761,0.849056604,3.955223881,2.731343284,0.85760838,-0.388129812,-0.962577076,1.487620326,0.154672784,-1.117493969,-0.97024535,0.66711835,-1.091241923
8,96,-0.158384986,Taurean Prince,ATL,SF,Injured - right shoulder sublaxation (0g) - 12/19/2022,82,30.04837398,14.12195122,2.146341463,4.743902439,2.609756098,1.036585366,0.512195122,0.425641026,11.8902439,0.844444444,2.195121951,2.329268293,-0.195139332,0.732241815,-0.332737218,-0.268160212,0.065344039,-0.265522926,-0.879150089,0.315990831,-0.598331777
9,97,-0.16291576,Allen Crabbe,BKN,PG/SG/SF,,75,29.29688889,13.2,2.68,4.32,1.56,0.626666667,0.466666667,0.407496977,11.02666667,0.851851852,1.8,1.04,-0.378407744,1.323040373,-0.495593512,-0.778143011,-0.89722377,-0.357299996,-1.157075732,0.29225876,0.982202791
9,98,-0.165543746,Courtney Lee,NYK,SG/SF,,76,30.39364035,12.01315789,1.486842105,2.947368421,2.368421053,1.052631579,0.223684211,0.454304636,9.934210526,0.919354839,1.631578947,1.105263158,-0.614332013,0.002128376,-1.022935824,-0.385403372,0.103023628,-0.847108354,-0.235840303,0.608378504,0.902195644
9,99,-0.16603432,Nicolas Batum,CHA,SG/SF,,64,30.95078125,11.5625,1.4375,4.78125,5.453125,1.015625,0.359375,0.415384615,10.15625,0.830769231,2.03125,2.046875,-0.70391523,-0.0524969,-0.318388904,1.113178971,0.016125076,-0.573580447,-0.923952083,0.200861968,-0.252141334
9,100,-0.168141968,Eric Gordon,HOU,SG,,69,31.21618357,18.01449275,3.15942029,2.463768116,2.231884058,0.637681159,0.391304348,0.427835052,14.05797101,0.809128631,3.492753623,1.884057971,0.578632523,1.853793273,-1.208727049,-0.451734512,-0.871359626,-0.509216699,-0.994559663,0.142435388,-0.052541341
9,101,-0.169611546,Rondae Hollis-Jefferson,BKN,SF/PF,,68,28.24362745,13.91176471,0.191176471,6.75,2.455882353,0.955882353,0.705882353,0.472375691,10.64705882,0.787974684,4.647058824,1.779411765,-0.236920879,-1.432267096,0.43797223,-0.342913732,-0.12416213,0.124915239,0.075832911,-0.104706574,0.075746113
9,102,-0.171949544,Spencer Dinwiddie,BKN,PG,,80,28.82354167,12.5875,1.7625,3.2375,6.55,0.85,0.2875,0.386634845,10.475,0.813432836,3.35,1.6,-0.500162452,0.307301582,-0.911472078,1.646052639,-0.372794224,-0.71846735,-1.473843113,0.180149249,0.295689857
9,103,-0.178000188,Goran Dragic,MIA,PG/SG,,75,31.70355556,17.28,1.48,4.093333333,4.786666667,0.84,0.16,0.450232558,14.33333333,0.800738007,3.613333333,2.213333333,0.432627704,-0.005446329,-0.58267509,0.789406347,-0.396276144,-0.975484118,-0.46119134,0.053242539,-0.456205261
9,104,-0.190204198,Jeremy Lamb,CHA,SG/SF,,80,24.59125,12.9125,1.175,4.05,2.325,0.7625,0.4,0.456730769,10.4,0.860576923,2.6,1.1625,-0.435557913,-0.343103366,-0.599323039,-0.406497786,-0.578261024,-0.491687849,-0.205519007,0.516084119,0.832028086
9,105,-0.191638111,DeMarre Carroll,BKN,SF/PF,,73,29.85799087,13.46575342,1.98630137,6.561643836,2.01369863,0.808219178,0.410958904,0.414012739,10.75342466,0.764227642,3.369863014,1.410958904,-0.325580428,0.555065868,0.365608912,-0.557731338,-0.470903616,-0.469596695,-1.006412928,-0.342631124,0.527438352
9,106,-0.192339932,Kelly Olynyk,MIA,PF/C,,76,23.40614035,11.47368421,1.394736842,5.671052632,2.723684211,0.815789474,0.460526316,0.496855346,8.368421053,0.770114943,2.289473684,1.934210526,-0.721570317,-0.099838806,0.023458526,-0.21281271,-0.453127108,-0.369677825,0.422740048,-0.206207036,-0.114024159
9,107,-0.193969394,Jusuf Nurkic,POR,C,,79,26.43396624,14.32911392,0,8.962025316,1.810126582,0.810126582,1.405063291,0.504731861,12.03797468,0.63003663,3.455696203,2.316455696,-0.153958867,-1.643913262,1.28779571,-0.656628828,-0.466424664,1.534336613,0.751620244,-1.815926876,-0.58262461
9,108,-0.204962463,Brook Lopez,LAL,C,,74,23.4454955,12.98648649,1.513513514,3.972972973,1.702702703,0.405405405,1.324324324,0.465321564,10.71621622,0.702531646,2.135135135,1.324324324,-0.420850643,0.031655552,-0.628915546,-0.708816504,-1.416787693,1.371581567,-0.054362319,-0.651811642,0.633645066
10,109,-0.206226236,E'Twaun Moore,NOR,PG/SG/SF,,82,31.53495935,12.46341463,1.56097561,2.902439024,2.280487805,0.963414634,0.146341463,0.508413462,10.14634146,0.705882353,0.829268293,1.243902439,-0.524828538,0.084199521,-1.040196954,-0.428122289,-0.106474888,-1.00301724,0.705126463,-0.274957733,0.732235538
10,110,-0.208532112,Bojan Bogdanovic,IND,SG/SF,,80,30.80666667,14.2625,1.9375,3.375,1.4875,0.6875,0.1,0.474178404,10.65,0.868292683,2.5625,1.325,-0.167200596,0.501039226,-0.858646856,-0.81336429,-0.754375424,-1.096433186,0.108957311,0.570418063,0.632816744
10,111,-0.210044353,James Johnson,MIA,SF/PF,,73,26.62146119,10.79452055,0.780821918,4.904109589,3.835616438,0.95890411,0.698630137,0.503257329,8.410958904,0.697530864,2.219178082,1.931506849,-0.856576642,-0.779486983,-0.271188285,0.327375921,-0.117066465,0.110296094,0.517536676,-0.710579814,-0.110709678
10,112,-0.213724761,Thabo Sefolosha,UTA,SG/SF,,38,21.20307018,8.210526316,0.842105263,4.236842105,0.868421053,1.368421053,0.315789474,0.491666667,6.315789474,0.814814815,1.421052632,0.789473684,-1.370231279,-0.711641892,-0.527541397,-1.114119499,0.844557943,-0.661440926,0.273733669,0.053833537,1.289326998
10,113,-0.216763881,Pau Gasol,SAS,PF/C,,77,23.53203463,10.06493506,0.558441558,8.038961039,3.090909091,0.311688312,1.025974026,0.457735247,8.142857143,0.755980861,2.714285714,1.402597403,-1.001605977,-1.025678108,0.933169707,-0.034410915,-1.636853423,0.770161728,-0.136886852,-0.356459938,0.53768885
10,114,-0.220456337,Marvin Williams,CHA,SF/PF,,78,25.71666667,9.538461538,1.615384615,4.743589744,1.230769231,0.717948718,0.487179487,0.458259325,7.217948718,0.829268293,1.576923077,0.846153846,-1.106260069,0.144434222,-0.33285735,-0.938086858,-0.682875988,-0.315949888,-0.109622343,0.137269354,1.219841883
10,115,-0.221863537,Kyle O'Quinn,NYK,PF/C,,77,18.00779221,7.142857143,0.051948052,6.103896104,2.051948052,0.467532468,1.272727273,0.583333333,4.987012987,0.771653543,1.649350649,1.298701299,-1.582465972,-1.586403015,0.189749817,-0.539149358,-1.270901423,1.267571313,1.014282008,-0.154511947,0.665056742
10,116,-0.222464587,Kyle Kuzma,LAL,SF/PF,,77,31.17922078,16.12987013,2.064935065,6.272727273,1.831168831,0.636363636,0.441558442,0.450433109,13.49350649,0.706730769,2.701298701,1.818181818,0.204001211,0.64211905,0.254611955,-0.646406277,-0.874453423,-0.407913603,-0.426823244,-0.775534234,0.028217285
10,117,-0.222861006,Terry Rozier,BOS,PG/SG,,80,25.85,11.25,1.9125,4.7,2.9,1,0.2375,0.395,10,0.771812081,1.8625,1,-0.76603498,0.47336242,-0.349603807,-0.127156604,-0.020565424,-0.81925824,-1.260647495,-0.167084349,1.031239429
10,118,-0.224589,Reggie Bullock,DET,SG/SF,,62,27.92876344,11.25806452,2.016129032,2.483870968,1.532258065,0.758064516,0.209677419,0.489010989,8.806451613,0.795918367,0.790322581,0.758064516,-0.76443189,0.588087246,-1.201003867,-0.791620341,-0.588676392,-0.875343493,0.323317967,-0.039462232,1.327831998
10,119,-0.224836846,Justin Holiday,CHI,SG/SF,,72,31.45856481,12.16666667,2.236111111,4.041666667,2.125,1.111111111,0.430555556,0.37084399,10.86111111,0.823170732,2.277777778,1.291666667,-0.583817048,0.831623301,-0.602524567,-0.503659936,0.240344798,-0.430093417,-1.825684231,0.176598881,0.673680609
10,120,-0.228489052,Carmelo Anthony,OKC,SF/PF,,78,32.06965812,16.16666667,2.166666667,5.807692308,1.320512821,0.602564103,0.628205128,0.404109589,14.97435897,0.766839378,2.474358974,1.269230769,0.211315744,0.754743284,0.075953226,-0.894488457,-0.953821218,-0.031667892,-1.675180289,-0.244440998,0.701185134
11,121,-0.228664748,John Henson,MIL,PF/C,,76,25.91622807,8.75,0.013157895,6.75,1.5,0.592105263,1.434210526,0.571713147,6.605263158,0.569620253,2.078947368,1.105263158,-1.262992975,-1.629346522,0.43797223,-0.807291656,-0.978380581,1.593092128,1.196185399,-1.509416397,0.902195644
11,122,-0.228982673,Ersan Ilyasova,PHI,SF/PF,,69,25.06763285,10.86956522,1.31884058,5.869565217,1.304347826,0.884057971,0.376811594,0.45187602,8.884057971,0.777777778,1.956521739,1.043478261,-0.841659023,-0.183861452,0.099723773,-0.902341585,-0.292819569,-0.53843145,-0.243294322,-0.136099164,0.977938735
11,123,-0.23040647,Tyler Johnson,MIA,PG/SG,,72,28.5025463,11.70833333,1.652777778,3.444444444,2.291666667,0.833333333,0.472222222,0.434599156,9.875,0.821705426,1.791666667,1.125,-0.674926014,0.185831154,-0.831967451,-0.422691478,-0.411930757,-0.346101009,-0.569812309,0.119939702,0.877999935
11,124,-0.234028906,Bobby Portis,CHI,PF/C,,73,22.49817352,13.20547945,1.095890411,6.821917808,1.684931507,0.684931507,0.315068493,0.471023428,11.10958904,0.769230769,2.136986301,1.410958904,-0.377318521,-0.430683397,0.46560186,-0.717449942,-0.760406739,-0.662894291,0.051228531,-0.201776005,0.527438352
11,125,-0.23504232,Willie Cauley-Stein,SAC,PF/C,,73,27.99931507,12.76712329,0.04109589,6.98630137,2.356164384,1.054794521,0.917808219,0.501940492,10.5890411,0.619433198,3.383561644,1.493150685,-0.464456361,-1.598417142,0.528755301,-0.391357793,0.10810263,0.552119171,0.615669333,-1.892474158,0.426678137
11,126,-0.242080161,Markieff Morris,WAS,SF/PF/C,,73,26.95707763,11.52054795,1.04109589,5.602739726,1.945205479,0.767123288,0.520547945,0.480349345,9.410958904,0.8203125,1.753424658,1.739726027,-0.712254594,-0.49134489,-0.002786161,-0.591006047,-0.567404657,-0.248685157,0.201770674,0.108591889,0.124397491
11,127,-0.243103519,Danny Green,SAS,SG/SF,Out for season - torn acl (0g) - 7/9/2023,70,25.58619048,8.571428571,1.657142857,3.557142857,1.571428571,0.9,1.142857143,0.386809269,8.014285714,0.769230769,0.928571429,1.057142857,-1.298489975,0.190663612,-0.788670588,-0.772590888,-0.255384624,1.005776794,-1.114470434,-0.115952657,0.961187089
11,128,-0.250125103,Mike Conley,MEM,PG,Off Injury Report,12,31.10138889,17.08333333,2,2.25,4.083333333,1,0.25,0.380952381,14,0.803030303,5.5,1.5,0.393533675,0.570231242,-1.290853218,0.447719452,-0.020565424,-0.794060517,-2.122417453,0.14700486,0.418281452
11,129,-0.252538485,Elfrid Payton,PHO,PG,,63,28.70793651,12.65079365,0.476190476,4.349206349,6.238095238,1.317460317,0.349206349,0.493253373,10.58730159,0.648809524,2.666666667,2.666666667,-0.487580738,-1.116735999,-0.484372916,1.494525952,0.724892353,-0.594078594,0.456931696,-1.25447429,-1.011953826
11,130,-0.258296083,Rajon Rondo,NOR,PG,,65,26.23076923,8.261538462,0.769230769,4.046153846,8.2,1.076923077,0.153846154,0.467611336,7.6,0.543478261,0.707692308,2.323076923,-1.360090922,-0.792319222,-0.600800667,2.447640378,0.160064729,-0.987889151,0.004753514,-0.605281725,-0.590741678
